Id	WT30_a	WT30_b	WT30_c	WTST30_a	WTST30_b	WTST30_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WTST30_a	norm.WTST30_b	norm.WTST30_c	baseMean	WT	WTST30	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_01467	834	575	771	246	192	169	321	382	477	405	363	346	382.23	393	371	0.946	-0.08	0.685206999554308	0.751885983804978	0.0226	0.0266	0.0247	0.0247	TRUE	0.3243
CNAG_01468	846	381	479	132	94	97	325	253	296	217	178	198	244.71	291	198	0.678	-0.56	0.0046993791278501	0.00986913304909828	0.0103	0.0335	0.0227	0.0227	TRUE	0.1508
CNAG_01469	2386	1003	1368	474	416	354	918	667	846	780	786	724	786.88	810	763	0.942	-0.086	0.594399804164234	0.673282211736756	0.0141	0.0203	0.0173	0.0173	TRUE	0.2844
CNAG_01470	9688	6360	8215	2414	2030	1742	3726	4230	5078	3973	3838	3564	4068.17	4345	3792	0.873	-0.196	0.172689077305197	0.237868674166122	0.0135	0.0155	0.0146	0.0146	TRUE	0.2661
CNAG_01471	3673	1844	2255	710	690	583	1413	1226	1394	1169	1304	1193	1283.14	1344	1222	0.909	-0.138	0.277317611030225	0.354399669989032	0.0041	0.018	0.0107	0.0107	TRUE	0.0707
CNAG_01472	2256	1262	1280	778	619	587	868	839	791	1281	1170	1201	1025	833	1217	1.462	0.548	6.63650153468409e-06	2.34859378070779e-05	0.0013	0.0189	0.0096	0.0096	TRUE	0.0249
CNAG_01473	491	249	230	317	267	219	189	166	142	522	505	448	328.54	166	492	2.963	1.567	5.48567525809021e-18	6.73485891740531e-17	0.0102	0.0286	0.0201	0.0201	TRUE	0.1832
CNAG_01474	571	289	457	223	168	138	220	192	282	367	318	282	276.88	231	322	1.395	0.481	0.0236321285128059	0.0413837041166112	0.0249	0.0313	0.0284	0.0284	TRUE	0.4208
CNAG_01475	14347	7359	7543	2049	1889	1925	5518	4894	4662	3372	3571	3938	4326.18	5025	3627	0.722	-0.471	0.000152242540213905	0.000425814153953625	0.0067	0.0154	0.0108	0.0108	TRUE	0.0904
CNAG_01476	2905	1635	1723	778	714	662	1117	1087	1065	1281	1350	1354	1209.09	1090	1328	1.218	0.285	0.0119368525592776	0.0226029756340387	0	0.0182	0.0083	0.0083	TRUE	0.0119
CNAG_01477	5704	3661	3597	2164	1854	1478	2194	2435	2223	3562	3505	3024	2823.81	2284	3364	1.473	0.559	4.21466669387754e-06	1.53825721543899e-05	0.005	0.016	0.0102	0.0102	TRUE	0.0937
CNAG_01478	2853	1485	1282	544	465	445	1097	988	792	895	879	910	927.05	959	895	0.932	-0.101	0.522248567170899	0.603478349665197	0.0137	0.0194	0.0166	0.0166	TRUE	0.2784
CNAG_01479	2311	1496	1795	309	289	294	889	995	1109	509	546	602	774.97	998	552	0.553	-0.854	1.93556353372201e-08	9.85523220738847e-08	0.0088	0.0204	0.0147	0.0147	TRUE	0.1161
CNAG_01480	50639	21151	24684	2918	2862	2773	19476	14068	15257	4803	5411	5673	10781.36	16267	5296	0.325	-1.619	1.30987383878126e-26	2.67379970042788e-25	0.0186	0.0147	0.0164	0.0164	TRUE	0.3648
CNAG_01481	967	566	421	253	212	193	372	376	260	416	401	395	370.11	336	404	1.201	0.265	0.172469498218194	0.237662828268544	0.0205	0.027	0.024	0.024	TRUE	0.4534
CNAG_01482	5252	2644	2589	707	644	566	2020	1759	1600	1164	1218	1158	1486.33	1793	1180	0.658	-0.605	7.99342681557333e-06	2.76950171416874e-05	0.0075	0.0175	0.0123	0.0123	TRUE	0.1506
CNAG_01483	2247	1244	1283	648	580	493	864	827	793	1067	1097	1009	942.73	828	1058	1.276	0.352	0.00393363769126086	0.0084122002630719	0.001	0.0193	0.0095	0.0095	TRUE	0.0185
CNAG_01485	10178	4839	4356	1648	1582	1541	3915	3218	2692	2712	2991	3153	3113.6	3275	2952	0.901	-0.15	0.344966662078145	0.426846643948072	0.0199	0.0158	0.0179	0.0179	TRUE	0.247
CNAG_01486	87111	41288	48658	4218	4158	4179	33504	27461	30076	6943	7861	8550	19065.62	30347	7785	0.256	-1.963	3.28227588001518e-50	1.79386964829539e-48	0.0102	0.0145	0.0124	0.0124	TRUE	0.1093
CNAG_01487	85	100	86	96	101	70	33	67	53	158	191	143	107.42	51	164	3.261	1.706	5.94525272940436e-08	2.8393923711891e-07	0.0633	0.058	0.0602	0.0602	TRUE	1.0644
CNAG_01489	429	213	242	115	102	115	165	142	150	189	193	235	178.94	152	206	1.348	0.431	0.036186763878916	0.0603790102467519	0.0038	0.0406	0.0241	0.0241	TRUE	0.1507
CNAG_01490	756	399	490	100	91	83	291	265	303	165	172	170	227.58	286	169	0.589	-0.764	4.09751321777768e-05	0.000126567215482586	0	0.0349	0.0185	0.0185	TRUE	0.0462
CNAG_01491	2029	1185	1368	530	462	467	780	788	846	872	873	955	852.55	805	900	1.119	0.162	0.199506433992686	0.268691395701199	0.0011	0.0198	0.0101	0.0101	TRUE	0.0326
CNAG_01492	28957	17363	15702	5244	4759	4607	11137	11548	9705	8631	8997	9426	9907.49	10797	9018	0.835	-0.26	0.0246936376574851	0.0430645348442553	0.0048	0.0148	0.0095	0.0095	TRUE	0.0956
CNAG_01493	5593	3053	2934	6368	5102	4758	2151	2031	1814	10481	9646	9735	5976.12	1999	9954	4.98	2.316	3.1828616335055e-89	6.53644039098994e-87	0.0043	0.0151	0.0094	0.0094	TRUE	0.0796
CNAG_01494	882	506	489	285	279	283	339	337	302	469	527	579	425.6	326	525	1.608	0.685	1.5464324443077e-05	5.12728604455641e-05	0.0043	0.0253	0.0155	0.0155	TRUE	0.1011
CNAG_01495	2865	2017	1743	622	562	471	1102	1342	1077	1024	1062	964	1095.11	1174	1017	0.867	-0.206	0.146747810157765	0.207622110530099	0.0083	0.0186	0.0134	0.0134	TRUE	0.188
CNAG_01496	5441	2956	2971	675	636	647	2093	1966	1836	1111	1202	1324	1588.7	1965	1212	0.616	-0.698	5.55345347407496e-08	2.66165164029746e-07	0.005	0.0173	0.011	0.011	TRUE	0.0754
CNAG_01497	424	293	389	141	110	102	163	195	240	232	208	209	207.85	199	216	1.088	0.121	0.580829335169126	0.659785518679378	0.0202	0.0369	0.029	0.029	TRUE	0.3457
CNAG_01498	1578	1070	1017	363	301	279	607	712	629	597	569	571	614.09	649	579	0.893	-0.163	0.249799152831042	0.324993061765401	0.0036	0.0219	0.0124	0.0124	TRUE	0.0843
CNAG_01499	1496	977	1017	506	454	400	575	650	629	833	858	818	727.22	618	836	1.355	0.438	0.000760616577803909	0.00187716625920506	0.0018	0.0208	0.0107	0.0107	TRUE	0.0449
CNAG_01500	42	15	29	8	10	6	16	10	18	13	19	12	14.73	15	15	1.003	0.004	0.994891256503512	0.996067077164175	0	0.3332	0.1966	0.1966	TRUE	0.4315
CNAG_01501	656	625	740	244	199	181	252	416	457	402	376	370	378.92	375	383	1.023	0.032	0.890497976970189	0.915350339743208	0.0485	0.0267	0.0363	0.0363	TRUE	0.9961
CNAG_01502	4320	2259	1992	920	829	778	1662	1502	1231	1514	1567	1592	1511.42	1465	1558	1.063	0.088	0.548172203650024	0.62890858712311	0.0117	0.0174	0.0146	0.0146	TRUE	0.2361
CNAG_01504	2640	1233	1647	543	417	426	1015	820	1018	894	788	872	901.19	951	851	0.895	-0.161	0.276735380673909	0.353855787703223	0.0091	0.0195	0.0143	0.0143	TRUE	0.1734
CNAG_01506	279	132	170	180	125	113	107	88	105	296	236	231	177.33	100	254	2.544	1.347	3.74096551292051e-10	2.38275594746826e-09	0.009	0.0408	0.0269	0.0269	TRUE	0.2206
CNAG_01507	1003	472	766	182	138	133	386	314	473	300	261	272	334.29	391	278	0.71	-0.494	0.0154040976806915	0.0283755286713906	0.023	0.0284	0.0259	0.0259	TRUE	0.177
CNAG_01508	3112	1771	2171	609	500	482	1197	1178	1342	1002	945	986	1108.42	1239	978	0.79	-0.341	0.00640047570110808	0.0129674211738145	0.0028	0.0185	0.0101	0.0101	TRUE	0.0636
CNAG_01509	1121	943	937	250	194	175	431	627	579	411	367	358	462.3	546	379	0.696	-0.524	0.00591886766598482	0.0120856180091531	0.0217	0.0245	0.0231	0.0231	TRUE	0.413
CNAG_01510	6318	3609	3487	1741	1499	1390	2430	2400	2155	2866	2834	2844	2588.17	2328	2848	1.223	0.29	0.00820471840363624	0.0161215936855445	0.0021	0.0161	0.0082	0.0082	TRUE	0.0514
CNAG_01511	76	60	80	138	127	95	29	40	49	227	240	194	130.03	39	220	5.639	2.495	2.55419564726181e-20	3.62129370324127e-19	0.0276	0.0504	0.0414	0.0414	TRUE	0.5673
CNAG_01512	1585	939	805	449	405	380	610	625	498	739	766	777	668.98	578	761	1.317	0.397	0.00763180491105705	0.0151186032979344	0.0073	0.0213	0.0143	0.0143	TRUE	0.1722
CNAG_01513	1112	767	654	157	149	126	428	510	404	258	282	258	356.66	447	266	0.595	-0.749	1.95239915611943e-05	6.35209269372127e-05	0.0083	0.0275	0.0181	0.0181	TRUE	0.1754
CNAG_01518	2194	1497	1471	359	304	297	844	996	909	591	575	608	753.67	916	591	0.645	-0.632	4.32038313821448e-06	1.57330663770443e-05	0.0038	0.0205	0.0117	0.0117	TRUE	0.069
CNAG_01519	1541	902	900	448	381	389	593	600	556	737	720	796	667.08	583	751	1.288	0.365	0.00546899997972864	0.0112689002318702	0	0.0213	0.0107	0.0107	TRUE	0.0304
CNAG_01520	2713	1656	1633	851	709	621	1043	1101	1009	1401	1340	1271	1194.31	1051	1337	1.273	0.348	0.00338974357992202	0.00735584125556566	0.0012	0.0182	0.0092	0.0092	TRUE	0.0222
CNAG_01521	1827	935	910	379	368	323	703	622	562	624	696	661	644.57	629	660	1.048	0.068	0.65178599758418	0.721757141442481	0.0073	0.0216	0.0144	0.0144	TRUE	0.1289
CNAG_01522	4706	1531	2286	816	787	570	1810	1018	1413	1343	1488	1166	1373.06	1414	1332	0.942	-0.086	0.678357402365631	0.745807623384588	0.0474	0.0177	0.0302	0.0302	TRUE	0.1756
CNAG_01523	10832	6878	6894	2121	1873	1605	4166	4575	4261	3491	3541	3284	3886.28	4334	3439	0.794	-0.334	0.00167368685721672	0.00387647841126375	0.0016	0.0155	0.0078	0.0078	TRUE	0.0287
CNAG_01524	1178	668	868	291	268	248	453	444	537	479	507	507	487.82	478	498	1.041	0.058	0.704567988346545	0.768032372048341	0.0054	0.0239	0.0146	0.0146	TRUE	0.135
CNAG_01525	176	30	40	22	17	17	68	20	25	36	32	35	35.92	38	34	0.909	-0.137	0.801109056495864	0.847769530898262	0.2207	0.1451	0.1788	0.1788	TRUE	4.8889
CNAG_01526	8583	4317	3327	942	827	684	3301	2871	2056	1550	1563	1399	2123.7	2743	1504	0.548	-0.867	1.52864361633714e-06	5.98475897626619e-06	0.0276	0.0165	0.0227	0.0227	TRUE	0.2817
CNAG_01527	154	107	64	120	118	90	59	71	40	198	223	184	129.11	57	202	3.559	1.832	1.89682812523364e-11	1.36753236220302e-10	0.0342	0.0507	0.0442	0.0442	TRUE	0.6421
CNAG_01528	1228	722	896	161	141	119	472	480	554	265	267	243	380.23	502	258	0.515	-0.957	7.69335730319855e-09	4.13136944879371e-08	0.0045	0.0267	0.0156	0.0156	TRUE	0.096
CNAG_01529	2702	1480	1485	386	332	284	1039	984	918	635	628	581	797.58	980	615	0.627	-0.673	4.02421260157915e-07	1.69497133628974e-06	0.0024	0.0202	0.0109	0.0109	TRUE	0.0377
CNAG_01530	4071	2687	2375	805	665	587	1566	1787	1468	1325	1257	1201	1434.01	1607	1261	0.785	-0.349	0.00802887321522042	0.0158208984927304	0.006	0.0176	0.0116	0.0116	TRUE	0.1158
CNAG_01531	1624	985	900	205	204	173	625	655	556	337	386	354	485.51	612	359	0.586	-0.77	6.97353156121593e-07	2.85039948072137e-06	0.0043	0.024	0.0143	0.0143	TRUE	0.0748
CNAG_01532	2818	1530	1564	428	385	360	1084	1018	967	704	728	737	872.84	1023	723	0.706	-0.502	7.58436814405331e-05	0.000222990294630149	0.0018	0.0197	0.01	0.01	TRUE	0.0337
CNAG_01533	2259	1326	1157	467	364	328	869	882	715	769	688	671	765.63	822	709	0.863	-0.212	0.157447990974245	0.219701195409335	0.0085	0.0204	0.0146	0.0146	TRUE	0.1544
CNAG_01534	163	41	40	31	34	32	63	27	25	51	64	65	49.24	38	60	1.557	0.639	0.154547114291862	0.216397891230568	0.1391	0.1097	0.1225	0.1225	TRUE	3.1108
CNAG_01535	4091	3344	3448	998	842	674	1573	2224	2131	1643	1592	1379	1757.04	1976	1538	0.779	-0.361	0.0290331883449098	0.049761739355957	0.0191	0.017	0.0189	0.0189	TRUE	0.3897
CNAG_01536	2432	1697	1461	729	634	555	935	1129	903	1200	1199	1136	1083.52	989	1178	1.192	0.253	0.0693894139303784	0.107806524118793	0.0075	0.0186	0.0129	0.0129	TRUE	0.1822
CNAG_01537	12793	7066	6804	1300	1108	1046	4920	4700	4206	2140	2095	2140	3366.67	4609	2125	0.461	-1.117	1.51726122678136e-22	2.49574741114011e-21	0.0035	0.0157	0.0089	0.0089	TRUE	0.0714
CNAG_01538	43	43	40	34	37	25	17	29	25	56	70	51	41.15	24	59	2.562	1.357	0.00066537647625316	0.00165781484542929	0.0323	0.1285	0.087	0.087	TRUE	0.6047
CNAG_01539	18770	12506	12867	7559	5923	5321	7219	8318	7953	12442	11198	10887	9669.32	7830	11509	1.47	0.556	1.47903878555152e-06	5.8039640125551e-06	0.0049	0.0148	0.0095	0.0095	TRUE	0.0615
CNAG_01540	2590	1756	1356	329	288	275	996	1168	838	542	544	563	775.14	1001	550	0.549	-0.865	1.31228904458289e-07	5.90922448846395e-07	0.0143	0.0204	0.0174	0.0174	TRUE	0.1232
CNAG_01541	652	483	482	157	138	106	251	321	298	258	261	217	267.69	290	245	0.849	-0.236	0.218847349990113	0.290240409174755	0.0106	0.0318	0.0219	0.0219	TRUE	0.1705
CNAG_01542	355	242	192	1940	1342	973	137	161	119	3193	2537	1991	1356.18	139	2574	18.577	4.215	5.69140530978391e-100	1.67698494714807e-97	0.0378	0.0178	0.0261	0.0261	TRUE	0.0657
CNAG_01543	2495	1516	1301	572	483	356	960	1008	804	941	913	728	892.5	924	861	0.933	-0.101	0.53138376161977	0.61182258792001	0.0146	0.0196	0.0173	0.0173	TRUE	0.2075
CNAG_01544	8134	4766	5101	1177	997	966	3128	3170	3153	1937	1885	1976	2541.63	3150	1933	0.613	-0.705	4.23059165175236e-12	3.27291319907828e-11	0	0.0161	0.0069	0.0069	TRUE	0.0056
CNAG_01545	606	338	368	130	118	81	233	225	227	214	223	166	214.69	228	201	0.881	-0.182	0.351754196844205	0.434372848398903	0	0.0362	0.0218	0.0218	TRUE	0.221
CNAG_01546	301	153	257	97	77	61	116	102	159	160	146	125	134.4	126	144	1.146	0.196	0.453446463239002	0.538179804092945	0.0299	0.0493	0.0406	0.0406	TRUE	0.5812
CNAG_01547	5233	3043	2850	1004	950	804	2013	2024	1762	1653	1796	1645	1815.28	1933	1698	0.878	-0.187	0.123961024254322	0.179620239762998	0.0039	0.0169	0.01	0.01	TRUE	0.0726
CNAG_01548	7953	6090	6342	1396	1156	1059	3059	4050	3920	2298	2185	2167	2946.53	3676	2217	0.603	-0.729	2.66100165748985e-07	1.14790631653779e-06	0.0107	0.0159	0.014	0.014	TRUE	0.2649
CNAG_01549	3496	2143	2553	532	433	394	1345	1425	1578	876	819	806	1141.38	1449	834	0.576	-0.797	8.78788106931292e-10	5.33651164934889e-09	0.0041	0.0184	0.0109	0.0109	TRUE	0.0732
CNAG_01550	746	481	586	116	115	121	287	320	362	191	217	248	270.82	323	219	0.676	-0.565	0.00378230400644556	0.00811931398532833	0.0111	0.0316	0.0223	0.0223	TRUE	0.1323
CNAG_01551	528	238	296	157	104	89	203	158	183	258	197	182	196.91	181	212	1.172	0.229	0.302367491133344	0.381520105643395	0.0182	0.0382	0.0296	0.0296	TRUE	0.376
CNAG_01552	657	365	583	165	136	139	253	243	360	272	257	284	278.15	285	271	0.951	-0.073	0.731866172742639	0.792309433334963	0.0252	0.0312	0.0284	0.0284	TRUE	0.6117
CNAG_01553	3232	881	1154	211	167	162	1243	586	713	347	316	331	589.46	847	331	0.391	-1.355	1.94140485193859e-07	8.52683129072444e-07	0.0825	0.0223	0.0457	0.0457	TRUE	0.8717
CNAG_01554	1628	1331	1429	464	346	324	626	885	883	764	654	663	745.9	798	694	0.87	-0.2	0.264028127346843	0.340239326683696	0.0225	0.0206	0.0215	0.0215	TRUE	0.4356
CNAG_01555	566	74	125	34	36	40	218	49	77	56	68	82	91.67	115	69	0.594	-0.75	0.126608087663591	0.182986353187494	0.2997	0.0655	0.1579	0.1579	TRUE	1.6482
CNAG_01556	2316	764	822	199	158	166	891	508	508	328	299	340	478.81	636	322	0.506	-0.983	4.44459529332667e-05	0.000136294218565045	0.059	0.0241	0.0385	0.0385	TRUE	1.4935
CNAG_01557	8140	8316	10048	2528	2226	2164	3131	5531	6211	4161	4208	4427	4611.53	4958	4265	0.861	-0.217	0.320718808399178	0.401164888246813	0.0535	0.0153	0.034	0.034	TRUE	1.1541
CNAG_01558	157740	54968	34613	11914	12507	13298	60668	36559	21394	19610	23645	27207	31514.01	39540	23487	0.594	-0.751	0.0865406177961236	0.131087565222246	0.1385	0.0144	0.0586	0.1385	TRUE	0.2267
CNAG_01559	1251	758	835	250	201	191	481	504	516	411	380	391	447.28	500	394	0.788	-0.343	0.0178983828971617	0.0323804967683035	0	0.0248	0.0122	0.0122	TRUE	0.0171
CNAG_01560	43	30	32	31	20	14	17	20	20	51	38	29	28.96	19	39	2.11	1.077	0.0160768931173232	0.0294308764603185	0	0.1765	0.1061	0.1061	TRUE	0.1653
CNAG_01561	5413	3226	2781	1196	1037	967	2082	2146	1719	1969	1960	1978	1975.66	1982	1969	0.993	-0.01	0.940899080283049	0.954847718939536	0.007	0.0167	0.0116	0.0116	TRUE	0.1634
CNAG_01562	18563	11937	12315	14306	11687	8885	7140	7939	7612	23547	22095	18178	14418.44	7564	21273	2.813	1.492	7.63540761276058e-30	1.92361179894715e-28	0.0098	0.0146	0.0124	0.0124	TRUE	0.1978
CNAG_01563	2026	1024	1111	542	512	446	779	681	687	892	968	913	819.93	716	924	1.29	0.367	0.00551541758199323	0.0113610896514189	0.0033	0.02	0.0112	0.0112	TRUE	0.0743
CNAG_01564	1500	817	1122	246	226	192	577	543	694	405	427	393	506.47	605	408	0.676	-0.566	0.000499562647290112	0.00126941734558871	0.0089	0.0236	0.0163	0.0163	TRUE	0.1959
CNAG_01565	5493	2704	2827	1038	1006	868	2113	1798	1747	1708	1902	1776	1840.79	1886	1795	0.951	-0.072	0.579965026094452	0.65902464484274	0.0066	0.0168	0.0115	0.0115	TRUE	0.1354
CNAG_01566	941	545	541	79	55	66	362	362	334	130	104	135	237.97	353	123	0.348	-1.521	1.74349430422802e-14	1.68795155710762e-13	4e-04	0.034	0.02	0.02	TRUE	0.1595
CNAG_01567	863	310	272	289	270	236	332	206	168	476	510	483	362.53	235	490	2.073	1.052	2.38459967003334e-05	7.64809842111497e-05	0.0623	0.0273	0.0416	0.0416	TRUE	1.5301
CNAG_01568	15132	9728	9992	2038	1835	1591	5820	6470	6176	3354	3469	3255	4757.47	6155	3359	0.546	-0.873	1.03696730057114e-16	1.17714026733176e-15	0.0016	0.0153	0.0077	0.0077	TRUE	0.0279
CNAG_01569	1586	757	791	232	175	173	610	503	489	382	331	354	444.84	534	356	0.665	-0.588	0.000477636750006784	0.00121689633638946	0.0094	0.0249	0.0173	0.0173	TRUE	0.1886
CNAG_01570	61	29	31	48	47	37	23	19	19	79	89	76	50.91	20	81	3.908	1.966	7.51899750292266e-09	4.05057599978592e-08	0	0.1066	0.0588	0.0588	TRUE	0.1304
CNAG_01571	497	324	391	211	187	143	191	215	242	347	354	293	273.62	216	331	1.537	0.62	0.000890116918132891	0.00216990012740525	0.009	0.0315	0.021	0.021	TRUE	0.1246
CNAG_01572	4064	1286	1079	205	172	133	1563	855	667	337	325	272	670	1028	311	0.303	-1.723	8.17421513902357e-10	5.00421463389004e-09	0.1086	0.0213	0.0535	0.0535	TRUE	0.6337
CNAG_01573	1441	1055	1272	455	393	338	554	702	786	749	743	692	704.26	681	728	1.071	0.099	0.558513927489789	0.638611251324161	0.0164	0.021	0.0188	0.0188	TRUE	0.3243
CNAG_01574	18670	7741	5694	1705	1614	1191	7181	5149	3519	2806	3051	2437	4023.85	5283	2765	0.523	-0.934	3.32999945273955e-05	0.00010438208275308	0.0661	0.0155	0.0361	0.0361	TRUE	0.1449
CNAG_01575	5847	3806	3357	1448	1347	1284	2249	2531	2075	2383	2547	2627	2402.01	2285	2519	1.102	0.14	0.263521445373816	0.339650976663817	0.0057	0.0163	0.0109	0.0109	TRUE	0.1075
CNAG_01576	4761	2255	2133	1617	1577	1507	1831	1500	1318	2661	2981	3083	2229.25	1550	2908	1.875	0.907	3.22015825807132e-09	1.82772299120179e-08	0.0162	0.0164	0.0164	0.0164	TRUE	0.3089
CNAG_01577	52090	27314	32904	13249	10990	9267	20034	18167	20338	21807	20777	18960	20013.83	19513	20515	1.051	0.072	0.517167810233055	0.598776014497537	0.0041	0.0145	0.0089	0.0089	TRUE	0.0537
CNAG_01578	1927	690	815	233	183	231	741	459	504	384	346	473	484.32	568	401	0.704	-0.506	0.0228543540628023	0.0401565873693573	0.0456	0.024	0.0329	0.0329	TRUE	0.8625
CNAG_01579	2602	1949	1765	740	608	567	1001	1296	1091	1218	1149	1160	1152.58	1129	1176	1.042	0.06	0.677371182068213	0.744976387678721	0.0092	0.0184	0.0137	0.0137	TRUE	0.2014
CNAG_01580	3223	1872	1747	828	755	707	1240	1245	1080	1363	1427	1446	1300.2	1188	1412	1.188	0.249	0.0445750485846817	0.0727214983770793	0.0034	0.0179	0.0101	0.0101	TRUE	0.0765
CNAG_01581	61	76	64	39	33	15	23	51	40	64	62	31	45.14	38	52	1.401	0.487	0.276722616693283	0.353855787703223	0.1208	0.1184	0.1194	0.1194	TRUE	0.5208
CNAG_01582	147	90	73	52	47	51	57	60	45	86	89	104	73.38	54	93	1.721	0.783	0.00717912725748579	0.0143054823357781	0	0.0783	0.0461	0.0461	TRUE	0.1844
CNAG_01583	3782	2102	2131	549	535	504	1455	1398	1317	904	1011	1031	1186.01	1390	982	0.706	-0.503	6.08082440913247e-05	0.000181780974947908	0.0024	0.0183	0.0102	0.0102	TRUE	0.0585
CNAG_01584	4332	2650	1918	911	831	847	1666	1763	1186	1499	1571	1733	1569.6	1538	1601	1.041	0.057	0.738561583532915	0.797900821234269	0.0244	0.0173	0.0206	0.0206	TRUE	0.4862
CNAG_01585	7479	3883	2737	1366	1281	1349	2876	2583	1692	2248	2422	2760	2430.16	2384	2477	1.039	0.055	0.780594234374223	0.830468936633298	0.0422	0.0162	0.0273	0.0273	TRUE	0.7841
CNAG_01586	32970	19050	18933	3948	3626	3183	12681	12670	11703	6498	6855	6512	9486.49	12351	6622	0.536	-0.899	2.96902303305193e-19	3.92989630761581e-18	0.0013	0.0148	0.0071	0.0071	TRUE	0.0258
CNAG_01587	4552	2638	2798	711	609	629	1751	1755	1729	1170	1151	1287	1473.88	1745	1203	0.689	-0.537	2.7331821889517e-06	1.03190950944433e-05	0	0.0175	0.0085	0.0085	TRUE	0.0432
CNAG_01588	14243	10299	10087	4526	3598	3567	5478	6850	6235	7449	6802	7298	6685.39	6188	7183	1.161	0.216	0.0831553712671967	0.126525359469644	0.0071	0.015	0.011	0.011	TRUE	0.1234
CNAG_01590	709	652	770	259	208	163	273	434	476	426	393	333	389.22	394	384	0.978	-0.032	0.890131288713369	0.915112218387515	0.0486	0.0264	0.036	0.036	TRUE	0.882
CNAG_01591	2085	1432	1527	440	373	281	802	952	944	724	705	575	783.75	899	668	0.744	-0.426	0.00585844514087854	0.0119839066464636	0.0099	0.0203	0.0156	0.0156	TRUE	0.1667
CNAG_01592	67	36	64	23	13	12	26	24	40	38	25	25	29.38	30	29	0.982	-0.026	0.956548405336432	0.966521670052936	0.0436	0.1742	0.1176	0.1176	TRUE	0.658
CNAG_01593	1849	1274	1601	395	330	269	711	847	990	650	624	550	728.74	849	608	0.717	-0.48	0.00470475755452826	0.00987405114277319	0.0169	0.0207	0.0189	0.0189	TRUE	0.1452
CNAG_01594	8721	5675	4683	2026	1843	1162	3354	3774	2895	3335	3484	2377	3203.26	3341	3065	0.918	-0.124	0.477982543490425	0.561596341406833	0.0289	0.0158	0.0215	0.0215	TRUE	0.4629
CNAG_01595	330	175	207	72	49	60	127	116	128	119	93	123	117.53	124	112	0.899	-0.154	0.52201058943441	0.603388327579226	0	0.0543	0.0311	0.0311	TRUE	0.1828
CNAG_01596	1483	801	1043	272	224	192	570	533	645	448	423	393	501.97	583	421	0.724	-0.466	0.00274402576120032	0.00607125778114742	0.0056	0.0237	0.0148	0.0148	TRUE	0.1023
CNAG_01597	1476	506	650	214	205	192	568	337	402	352	388	393	406.43	436	378	0.865	-0.209	0.337962049425233	0.419327866890297	0.0378	0.0259	0.0312	0.0312	TRUE	0.6854
CNAG_01598	4069	2512	3082	512	493	482	1565	1671	1905	843	932	986	1316.94	1714	920	0.537	-0.898	1.00598742800804e-10	6.838091072829e-10	0.007	0.0179	0.0127	0.0127	TRUE	0.116
CNAG_01599	256	103	139	46	44	20	98	69	86	76	83	41	75.45	84	67	0.792	-0.337	0.323228912304672	0.404006333214452	0.049	0.0766	0.0665	0.0665	TRUE	0.7248
CNAG_01600	3076	1608	2110	461	439	370	1183	1069	1304	759	830	757	983.75	1185	782	0.659	-0.601	1.35981565285499e-05	4.53964072876762e-05	0.0059	0.0191	0.0123	0.0123	TRUE	0.0917
CNAG_01601	317	198	177	70	63	48	122	132	109	115	119	98	115.92	121	111	0.918	-0.124	0.606378698583046	0.682656189867213	0	0.0548	0.031	0.031	TRUE	0.0799
CNAG_01602	1656	1111	920	430	379	371	637	739	569	708	717	759	687.97	648	728	1.123	0.167	0.272143160638786	0.348773487074329	0.0088	0.0211	0.015	0.015	TRUE	0.1764
CNAG_01603	2291	1003	1449	855	792	601	881	667	896	1407	1497	1230	1096.35	815	1378	1.691	0.758	2.9990840764514e-06	1.12044061665442e-05	0.0173	0.0186	0.018	0.018	TRUE	0.2986
CNAG_01604	1906	1272	1128	216	178	178	733	846	697	356	337	364	555.42	759	352	0.464	-1.107	7.90683797699394e-13	6.63176249629801e-12	0.0058	0.0228	0.0142	0.0142	TRUE	0.1199
CNAG_01605	569	246	234	65	64	75	219	164	145	107	121	153	151.42	176	127	0.719	-0.475	0.0700732979119175	0.10876929453712	0.0348	0.0453	0.0407	0.0407	TRUE	0.5457
CNAG_01606	45	6	5	0	2	1	17	4	3	0	4	2	5.04	8	2	0.23	-2.121	0.124432113364047	0.180187271852167	0.7118	0.9473	0.8504	0.8504	TRUE	5.2782
CNAG_01607	1723	712	875	268	226	207	663	474	541	441	427	424	494.83	559	431	0.769	-0.378	0.0311593337067362	0.0528467861562706	0.0151	0.0238	0.0195	0.0195	TRUE	0.3204
CNAG_01608	633	376	509	168	146	131	243	250	315	277	276	268	271.45	269	274	1.017	0.024	0.898809629546591	0.922634483404612	0.0099	0.0316	0.021	0.021	TRUE	0.2484
CNAG_01609	4887	2629	2482	574	513	545	1880	1749	1534	945	970	1115	1365.32	1721	1010	0.586	-0.77	4.2076895999701e-08	2.04558912618345e-07	0.0081	0.0177	0.0131	0.0131	TRUE	0.1092
CNAG_01610	3867	2430	1887	658	569	561	1487	1616	1166	1083	1076	1148	1262.73	1423	1102	0.774	-0.369	0.0174118555329812	0.0315930776297225	0.0146	0.018	0.0163	0.0163	TRUE	0.3008
