Id	WT30_a	WT30_b	WT30_c	SDS_a	SDS_b	SDS_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.SDS_a	norm.SDS_b	norm.SDS_c	baseMean	WT	SDS	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_00036	3244	1991	1528	1439	1529	927	2300	2422	1729	1583	1216	1101	1725.4	2150	1300	0.605	-0.726	0.00014270918675096	0.00166297887378868	0.0326	0.0176	0.0256	0.0256	TRUE	0.4322
CNAG_06718	183	82	58	32	45	38	130	100	66	35	36	45	68.55	99	39	0.39	-1.358	0.000148120540605222	0.00172307634028236	0.0589	0.0917	0.074	0.074	TRUE	0.1066
CNAG_02969	4303	3345	2133	1958	2163	1408	3051	4070	2413	2154	1721	1673	2513.67	3178	1849	0.582	-0.781	0.000152117330678911	0.00176654064497324	0.0442	0.0167	0.0302	0.0302	TRUE	0.224
CNAG_01029	5301	3222	3206	2705	3681	2565	3759	3920	3628	2975	2928	3048	3376.38	3769	2984	0.792	-0.337	0.00015287774079355	0.00177233647531942	5e-04	0.0161	0.0054	0.0054	TRUE	0.0147
CNAG_03667	22587	9055	7939	7268	7759	5090	16017	11017	8983	7995	6173	6048	9371.99	12006	6739	0.561	-0.833	0.000154178905017835	0.00177900416826727	0.0584	0.0151	0.0348	0.0348	TRUE	0.4362
CNAG_04903	24452	9122	5720	6017	5266	3901	17340	11098	6472	6618	4189	4635	8392.18	11637	5147	0.442	-1.177	0.000153804087952462	0.00177900416826727	0.1412	0.0152	0.0695	0.0695	TRUE	0.1453
CNAG_00005	1313	808	902	676	884	625	931	983	1021	744	703	743	854.04	978	730	0.746	-0.422	0.000156054007077183	0.00178206746210282	0	0.0208	0.0078	0.0078	TRUE	0.0223
CNAG_06063	5484	3874	3562	2847	3929	2623	3889	4713	4030	3132	3126	3117	3667.75	4211	3125	0.742	-0.43	0.000156081992404759	0.00178206746210282	0.0051	0.016	0.009	0.009	TRUE	0.1321
CNAG_01387	6652	3740	4078	3499	4031	2807	4717	4550	4614	3849	3207	3335	4045.42	4627	3464	0.748	-0.418	0.000159116387244922	0.00181006020199515	0.0046	0.0159	0.0086	0.0086	TRUE	0.1149
CNAG_04757	19319	9909	6800	5256	8793	5557	13700	12056	7694	5781	6995	6603	8804.86	11150	6460	0.579	-0.788	0.000164191950004448	0.00185901469938258	0.0432	0.0152	0.0313	0.0313	TRUE	0.5066
CNAG_05269	8069	4917	5779	4483	5603	3707	5722	5982	6539	4931	4457	4405	5339.4	6081	4598	0.756	-0.403	0.000166900080851515	0.00188025971484215	0.0041	0.0156	0.0081	0.0081	TRUE	0.0529
CNAG_01614	2965	2054	2075	1470	2165	1506	2103	2499	2348	1617	1722	1789	2013.03	2317	1709	0.738	-0.437	0.000171090158013917	0.00192426774734724	0.0043	0.0172	0.0092	0.0092	TRUE	0.0805
CNAG_00094	1619	861	534	457	672	396	1148	1048	604	503	535	471	717.94	933	503	0.538	-0.893	0.000173567285609502	0.00194059342035735	0.0564	0.0219	0.0392	0.0392	TRUE	1.1277
CNAG_01918	3590	1865	1616	1257	1950	1289	2546	2269	1828	1383	1551	1532	1851.48	2214	1489	0.672	-0.574	0.00017368625864891	0.00194059342035735	0.0144	0.0174	0.0162	0.0162	TRUE	0.25
CNAG_03679	1872	1485	1524	1085	1257	795	1327	1807	1724	1193	1000	945	1332.78	1619	1046	0.646	-0.629	0.000173996647372323	0.00194086391855114	0.0191	0.0185	0.0195	0.0195	TRUE	0.3049
CNAG_02990	10344	6808	6910	3874	7626	4572	7335	8283	7819	4261	6067	5433	6532.9	7812	5254	0.673	-0.572	0.000175485076298697	0.00195425252456118	0.0168	0.0154	0.0166	0.0166	TRUE	0.3327
CNAG_01922	3636	2317	2025	1713	2344	1617	2578	2819	2291	1884	1865	1921	2226.5	2563	1890	0.737	-0.439	0.00017580103216182	0.00195456163954338	0.0047	0.017	0.0094	0.0094	TRUE	0.1031
CNAG_02500	37506	18339	18260	15216	21479	13996	26597	22312	20661	16737	17088	16630	20004.09	23190	16818	0.725	-0.464	0.00017666490211842	0.0019609514994552	0.0088	0.0148	0.011	0.011	TRUE	0.2024
CNAG_01868	2697	2043	1810	1357	1907	1295	1913	2486	2048	1493	1517	1539	1832.44	2149	1516	0.706	-0.502	0.000183350991415272	0.00202522218856413	0.009	0.0175	0.0124	0.0124	TRUE	0.2264
CNAG_07626	1900	1077	707	645	861	455	1347	1310	800	709	685	541	898.79	1152	645	0.56	-0.837	0.000189724610593496	0.00207876212418229	0.0493	0.0205	0.035	0.035	TRUE	0.8536
CNAG_00854	4804	2555	2954	2326	3344	2080	3407	3109	3342	2559	2660	2472	2924.65	3286	2564	0.78	-0.358	0.000198162164079248	0.00215720031586751	0.0013	0.0164	0.0063	0.0063	TRUE	0.0268
CNAG_04101	4988	2504	2555	2124	3000	1914	3537	3047	2891	2336	2387	2274	2745.3	3158	2332	0.738	-0.438	0.000200117797158237	0.00217499823770378	0.0054	0.0165	0.0096	0.0096	TRUE	0.1354
CNAG_00905	683	348	336	280	316	173	484	423	380	308	251	206	342.14	429	255	0.593	-0.753	0.000200639289046666	0.00217717705330318	0.023	0.03	0.0264	0.0264	TRUE	0.3565
CNAG_04718	2003	1183	1226	943	1391	949	1420	1439	1387	1037	1107	1128	1253.06	1415	1091	0.77	-0.376	0.000201523684777854	0.00217979845321117	0	0.0188	0.0066	0.0066	TRUE	0.0215
CNAG_06632	5308	3457	3246	2864	3457	2253	3764	4206	3673	3150	2750	2677	3370.06	3881	2859	0.737	-0.441	0.000207277357168871	0.0022313572005068	0.0062	0.0161	0.0099	0.0099	TRUE	0.0959
CNAG_01588	14243	10299	10087	8239	9368	6224	10100	12530	11413	9063	7453	7396	9659.07	11348	7971	0.702	-0.51	0.000212765585997866	0.00227958326103874	0.0126	0.0151	0.0135	0.0135	TRUE	0.1754
CNAG_00654	1346	902	744	668	719	469	954	1097	842	735	572	557	792.96	964	621	0.644	-0.635	0.000228830481239282	0.00243248953568152	0.0194	0.0212	0.02	0.02	TRUE	0.2974
CNAG_00162	68236	33905	22359	18420	28598	19110	48388	41251	25299	20261	22751	22707	30109.46	38313	21906	0.572	-0.806	0.000229383991984789	0.0024345574861359	0.0497	0.0148	0.0345	0.0345	TRUE	0.3774
CNAG_05725	62494	34703	33018	30417	36412	24935	44316	42222	37359	33458	28968	29628	35991.73	41299	30685	0.743	-0.429	0.000232076910333521	0.0024566315158397	0.0068	0.0147	0.0097	0.0097	TRUE	0.0853
CNAG_01013	4557	2551	1602	1354	2075	1314	3231	3104	1813	1489	1651	1561	2141.54	2716	1567	0.577	-0.794	0.000235353564064387	0.00248624279047457	0.0489	0.017	0.033	0.033	TRUE	1.0249
CNAG_07338	3571	1755	1630	1455	1792	1188	2532	2135	1844	1600	1426	1412	1824.92	2170	1479	0.681	-0.554	0.000240630870853563	0.00253016831957964	0.0143	0.0175	0.0158	0.0158	TRUE	0.2033
CNAG_03959	12670	10704	11201	7410	9461	6090	8985	13023	12674	8151	7527	7236	9599.18	11561	7638	0.661	-0.598	0.000245032563503005	0.00256848662392177	0.0204	0.0151	0.019	0.019	TRUE	0.4655
CNAG_00810	2813	1605	1644	1348	1886	1318	1995	1953	1860	1483	1500	1566	1726.15	1936	1516	0.783	-0.353	0.000246646426885934	0.00258141368385865	5e-04	0.0176	0.0061	0.0061	TRUE	0.0141
CNAG_04401	8773	4977	4419	4004	5125	3519	6221	6055	5000	4404	4077	4181	4989.88	5759	4221	0.733	-0.449	0.000249672028667382	0.00260905346444096	0.0071	0.0156	0.0106	0.0106	TRUE	0.1617
CNAG_04041	6221	3798	2894	2711	3356	1879	4411	4621	3274	2982	2670	2233	3365.23	4102	2628	0.641	-0.642	0.000254085267483907	0.00263487199399978	0.0254	0.0161	0.0219	0.0219	TRUE	0.3784
CNAG_03040	26421	20055	13578	12568	14328	9642	18736	24400	15363	13824	11399	11457	15863.15	19500	12227	0.627	-0.673	0.000255155658320586	0.00264193232783239	0.0337	0.0149	0.0244	0.0244	TRUE	0.2567
CNAG_05196	1932	1085	1335	948	1374	864	1370	1320	1511	1043	1093	1027	1227.18	1400	1054	0.753	-0.409	0.000256130184494286	0.00264798004762233	0.0022	0.0189	0.0082	0.0082	TRUE	0.0562
CNAG_04168	8851	5380	5240	4597	4912	3849	6276	6546	5929	5057	3908	4573	5381.46	6250	4513	0.722	-0.47	0.000263522156490603	0.00271612046401105	0.0091	0.0156	0.0118	0.0118	TRUE	0.1686
CNAG_06410	3081	1721	1931	1470	2159	1470	2185	2094	2185	1617	1718	1747	1924.13	2155	1694	0.786	-0.347	0.000264384402459238	0.00272087256066548	4e-04	0.0173	0.006	0.006	TRUE	0.0188
CNAG_05383	7259	2743	1912	1932	1972	1275	5148	3337	2163	2125	1569	1515	2642.86	3549	1736	0.489	-1.032	0.000267364062451923	0.00274321190854605	0.108	0.0166	0.0573	0.0573	TRUE	0.1892
CNAG_00287	14996	11332	12384	8615	11018	7531	10634	13787	14012	9476	8765	8949	10937.25	12811	9063	0.708	-0.499	0.000272050982249749	0.00278288048509471	0.0116	0.0151	0.0134	0.0134	TRUE	0.2709
CNAG_04351	4078	2310	2076	1917	2168	1265	2892	2810	2349	2109	1725	1503	2231.29	2684	1779	0.663	-0.594	0.000273116964232483	0.00278957718588057	0.0201	0.0169	0.0187	0.0187	TRUE	0.3158
CNAG_03172	2159	1515	1354	1113	1500	985	1531	1843	1532	1224	1193	1170	1415.71	1635	1196	0.732	-0.45	0.000273982031959197	0.00279420472292823	0.0052	0.0183	0.0103	0.0103	TRUE	0.1472
CNAG_01847	3588	1880	1450	1428	1456	890	2544	2287	1641	1571	1158	1058	1709.81	2157	1262	0.585	-0.774	0.000277475951461253	0.00281712859702128	0.0456	0.0177	0.032	0.032	TRUE	0.4818
CNAG_04028	38864	24756	21866	19866	25444	16708	27560	30119	24741	21852	20242	19853	24061.1	27473	20649	0.752	-0.412	0.000283099977836976	0.00286993131493329	0.006	0.0148	0.0092	0.0092	TRUE	0.0925
CNAG_02953	12603	8848	5056	5135	5506	3587	8937	10765	5721	5648	4380	4262	6618.93	8474	4763	0.562	-0.831	0.000284164794483955	0.00287642632267191	0.0582	0.0154	0.0376	0.0376	TRUE	0.2543
CNAG_02373	5029	3215	2415	2180	2907	1857	3566	3912	2733	2398	2313	2207	2854.56	3404	2306	0.677	-0.562	0.000287821245190818	0.00289614790042155	0.0162	0.0164	0.0169	0.0169	TRUE	0.36
CNAG_00337	21634	12223	9010	7436	11472	7552	15341	14871	10195	8179	9127	8973	11114.4	13469	8760	0.65	-0.621	0.000290843638784296	0.00291579263053004	0.0239	0.0151	0.0211	0.0211	TRUE	0.5527
CNAG_05030	1931	1231	1333	965	1464	921	1369	1498	1508	1061	1165	1094	1282.63	1458	1107	0.76	-0.396	0.000291841271611272	0.00291927360481953	0.002	0.0187	0.0078	0.0078	TRUE	0.0355
CNAG_00766	2901	1431	1065	970	1269	800	2057	1741	1205	1067	1010	951	1338.39	1668	1009	0.605	-0.726	0.000293566151069659	0.00293220270479298	0.0338	0.0185	0.0281	0.0281	TRUE	0.2534
CNAG_01196	4334	2813	2728	2329	2929	2101	3073	3422	3087	2562	2330	2496	2828.49	3194	2463	0.771	-0.375	0.000300969369230911	0.0029885421114554	0.0026	0.0164	0.0074	0.0074	TRUE	0.0471
CNAG_05626	2695	1681	1759	1380	1988	1335	1911	2045	1990	1518	1582	1586	1772.06	1982	1562	0.788	-0.343	0.000302018264936148	0.00299457291344584	5e-04	0.0176	0.0059	0.0059	TRUE	0.0122
CNAG_01347	8185	5950	6142	4603	6035	4161	5804	7239	6950	5063	4801	4944	5800.22	6664	4936	0.741	-0.433	0.00030603351612399	0.00302995519175606	0.0066	0.0155	0.0102	0.0102	TRUE	0.1565
CNAG_07775	4021	1559	1312	1177	1454	858	2851	1897	1484	1295	1157	1019	1617.26	2077	1157	0.557	-0.845	0.000316988618997965	0.00312928211651267	0.063	0.0178	0.039	0.039	TRUE	0.3943
CNAG_01184	4771	2983	2660	2402	2975	2078	3383	3629	3010	2642	2367	2469	2916.71	3341	2493	0.746	-0.423	0.000320103673675663	0.00315544057393655	0.0054	0.0164	0.0096	0.0096	TRUE	0.0906
CNAG_03232	7801	3447	3411	3048	3548	2304	5532	4194	3859	3353	2823	2738	3749.69	4528	2971	0.656	-0.609	0.000323520508567161	0.00317527653994571	0.025	0.016	0.0204	0.0204	TRUE	0.4598
CNAG_06778	6598	4511	4307	3503	4902	3242	4679	5488	4873	3853	3900	3852	4440.93	5013	3868	0.772	-0.374	0.000323167487475647	0.00317527653994571	0.0032	0.0158	0.0075	0.0075	TRUE	0.0833
CNAG_02020	2983	1627	1850	1412	2047	1410	2115	1979	2093	1553	1628	1675	1840.85	2062	1619	0.785	-0.35	0.00032513742895418	0.00318393023907201	7e-04	0.0174	0.0063	0.0063	TRUE	0.015
CNAG_00253	2844	1721	1529	1381	1745	1178	2017	2094	1730	1519	1388	1400	1691.28	1947	1436	0.737	-0.44	0.000330330168350349	0.0032234520888519	0.0052	0.0177	0.0102	0.0102	TRUE	0.1137
CNAG_05223	1816	1287	1534	871	1355	932	1288	1566	1736	958	1078	1107	1288.79	1530	1048	0.686	-0.544	0.000329855393569972	0.0032234520888519	0.0126	0.0187	0.0157	0.0157	TRUE	0.2354
CNAG_02237	14290	11048	9722	7775	10061	6938	10133	13442	11000	8552	8004	8244	9895.9	11525	8267	0.717	-0.479	0.000334511043148526	0.00324389582032033	0.0115	0.0151	0.0128	0.0128	TRUE	0.2584
CNAG_02967	6515	3335	2648	2524	3008	1955	4620	4058	2996	2776	2393	2323	3194.33	3891	2497	0.642	-0.64	0.000334802013732379	0.00324389582032033	0.0267	0.0162	0.0226	0.0226	TRUE	0.3137
CNAG_02799	9091	4672	3629	3019	4794	2726	6447	5684	4106	3321	3814	3239	4435.13	5412	3458	0.639	-0.646	0.000338631192846899	0.00327617225376272	0.028	0.0158	0.0232	0.0232	TRUE	0.3622
CNAG_01743	4406	2433	1958	1887	2144	1384	3124	2960	2215	2076	1706	1645	2287.63	2766	1809	0.653	-0.614	0.000346102077771232	0.00333995649487804	0.023	0.0169	0.0207	0.0207	TRUE	0.3678
CNAG_03408	36134	13276	8829	8745	10350	6578	25624	16152	9990	9619	8234	7816	12905.83	17255	8556	0.496	-1.012	0.000347193944100415	0.00333995649487804	0.1101	0.015	0.0576	0.0576	TRUE	0.1897
CNAG_01751	11570	3850	2928	2950	2798	1903	8205	4684	3313	3245	2226	2261	3988.95	5401	2577	0.477	-1.068	0.000351684866847256	0.00336882311717244	0.1339	0.0159	0.064	0.064	TRUE	0.4198
CNAG_05882	5399	3045	3063	2501	3574	2541	3829	3705	3466	2751	2843	3019	3268.76	3667	2871	0.783	-0.353	0.000357387942919214	0.00341815629891907	0.0019	0.0162	0.0067	0.0067	TRUE	0.0278
CNAG_06770	116623	61502	51459	48126	61650	38993	82701	74827	58225	52937	49046	46332	60677.8	71918	49438	0.687	-0.541	0.00036874153225102	0.00351236667377306	0.0173	0.0147	0.0166	0.0166	TRUE	0.3397
CNAG_04804	7041	4582	3846	3159	4904	2736	4993	5575	4352	3475	3901	3251	4257.75	4973	3542	0.713	-0.489	0.000370926460919183	0.00352545629317974	0.0116	0.0158	0.0133	0.0133	TRUE	0.145
CNAG_05231	3740	2146	1964	1585	2432	1588	2652	2611	2222	1743	1935	1887	2175.07	2495	1855	0.743	-0.428	0.00037134144226706	0.00352545629317974	0.0053	0.017	0.0099	0.0099	TRUE	0.1104
CNAG_05607	13562	6888	4600	4383	5928	3408	9617	8380	5205	4821	4716	4049	6131.49	7734	4529	0.586	-0.772	0.000371675206373269	0.00352545629317974	0.0473	0.0154	0.0337	0.0337	TRUE	0.4831
CNAG_03785	15888	8691	6105	5782	7303	4999	11267	10574	6908	6360	5810	5940	7809.67	9583	6037	0.63	-0.667	0.000373768335150725	0.00354035872764277	0.0308	0.0153	0.0252	0.0252	TRUE	0.7281
CNAG_06334	7316	3705	2879	2880	2741	2014	5188	4508	3258	3168	2181	2393	3449.13	4318	2581	0.597	-0.743	0.000380257894066888	0.00359680479436769	0.0455	0.0161	0.0312	0.0312	TRUE	0.2849
CNAG_04943	5481	3405	2741	2393	3373	2219	3887	4143	3101	2632	2683	2637	3180.51	3710	2651	0.714	-0.485	0.00038221587782642	0.0036072127440687	0.0103	0.0162	0.0131	0.0131	TRUE	0.2496
CNAG_07765	19826	6854	4213	3196	3160	1623	14059	8339	4767	3515	2514	1928	5853.82	9055	2652	0.293	-1.771	0.000388164062128092	0.00365121868148782	0.1794	0.0155	0.0835	0.1794	TRUE	0.1508
CNAG_03639	1393	1028	991	671	1064	666	988	1251	1121	738	846	791	955.95	1120	792	0.708	-0.497	0.000401512030369637	0.00376112512426365	0.0085	0.0201	0.0131	0.0131	TRUE	0.1311
CNAG_02404	12866	6560	7014	5991	8327	5201	9124	7981	7936	6590	6625	6180	7405.91	8347	6465	0.774	-0.369	0.000412450579480304	0.00384764763416152	0.0038	0.0153	0.0077	0.0077	TRUE	0.0813
CNAG_00684	8363	4783	4899	4420	5566	3581	5930	5819	5543	4862	4428	4255	5139.62	5764	4515	0.783	-0.353	0.000425098537698794	0.00394143150174053	0.0027	0.0156	0.007	0.007	TRUE	0.0548
CNAG_05321	701	545	699	366	514	334	497	663	791	403	409	397	526.57	650	403	0.621	-0.688	0.000425409592933363	0.00394143150174053	0.0261	0.0246	0.0254	0.0254	TRUE	0.1784
CNAG_00977	6033	3447	3335	2792	3974	2792	4278	4194	3773	3071	3162	3318	3632.6	4082	3184	0.78	-0.359	0.00043042576179448	0.00398246591608481	0.0025	0.016	0.0072	0.0072	TRUE	0.053
CNAG_05911	823	462	632	321	572	350	584	562	715	353	455	416	514.14	620	408	0.659	-0.602	0.000440441476878739	0.00406958323731827	0.0138	0.0249	0.0191	0.0191	TRUE	0.2072
CNAG_02748	58721	47048	40655	32873	41326	27931	41641	57241	46000	36159	32877	33188	41184.38	48294	34075	0.706	-0.503	0.000441634526139778	0.00407505490650337	0.0153	0.0147	0.0147	0.0147	TRUE	0.3215
CNAG_06289	5671	3165	2989	2686	3513	2413	4021	3851	3382	2955	2795	2867	3311.77	3751	2872	0.765	-0.386	0.000442574878779284	0.00407818319005585	0.0038	0.0162	0.0084	0.0084	TRUE	0.0901
CNAG_04248	2495	1607	1264	1132	1482	998	1769	1955	1430	1245	1179	1186	1460.77	1718	1203	0.7	-0.514	0.000443941464463439	0.00408522525371919	0.0114	0.0182	0.0147	0.0147	TRUE	0.257
CNAG_05720	2327	1379	1580	1111	1740	1111	1650	1678	1788	1222	1384	1320	1507.01	1705	1309	0.768	-0.381	0.00044487418712031	0.00408826116131428	0.0022	0.0181	0.0078	0.0078	TRUE	0.0404
CNAG_07400	16260	9421	10128	8881	11835	7871	11530	11462	11460	9769	9415	9353	10498.12	11484	9512	0.828	-0.272	0.000461189983788571	0.00423246342361852	1e-04	0.0151	0.0042	0.0042	TRUE	0.0068
CNAG_05531	6379	3462	2683	2495	3230	2164	4524	4212	3036	2744	2570	2571	3276.11	3924	2628	0.67	-0.578	0.000481212192266626	0.00439835726139118	0.0202	0.0162	0.0195	0.0195	TRUE	0.4762
CNAG_01150	30175	18128	16865	14566	21233	13700	21398	22055	19082	16022	16892	16279	18621.4	20845	16398	0.787	-0.346	0.000483701958203576	0.00441516376922834	0.0031	0.0149	0.007	0.007	TRUE	0.0669
CNAG_04284	11487	5908	6287	5442	7110	4982	8146	7188	7114	5986	5656	5920	6668.24	7483	5854	0.782	-0.355	0.000485054585477695	0.00442155940686791	0.0032	0.0154	0.0073	0.0073	TRUE	0.0739
CNAG_05686	5264	3979	3973	3159	3527	2246	3733	4841	4495	3475	2806	2669	3669.79	4356	2983	0.685	-0.546	0.000491821560407881	0.00447122496338639	0.0185	0.016	0.0174	0.0174	TRUE	0.2518
CNAG_01074	426	384	304	221	273	167	302	467	344	243	217	198	295.33	371	219	0.593	-0.753	0.000512868904868301	0.00464317064126801	0.0282	0.0325	0.0301	0.0301	TRUE	0.5778
CNAG_05939	6769	2625	2260	2198	1874	1525	4800	3194	2557	2418	1491	1812	2711.93	3517	1907	0.542	-0.884	0.000513473603796964	0.00464317064126801	0.0839	0.0165	0.0463	0.0463	TRUE	0.4453
CNAG_02655	10077	4753	4577	4042	5266	3517	7146	5783	5179	4446	4189	4179	5153.63	6036	4271	0.707	-0.499	0.000514679366247655	0.0046478767801486	0.0143	0.0156	0.0147	0.0147	TRUE	0.3171
CNAG_01120	38629	26591	22549	19273	27505	17367	27393	32352	25514	21200	21882	20636	24829.28	28420	21239	0.747	-0.42	0.000515707857769525	0.00465097166408633	0.0081	0.0148	0.0105	0.0105	TRUE	0.1792
CNAG_03245	33394	26606	20875	17328	22541	15570	23681	32370	23620	19060	17932	18501	22527.3	26557	18498	0.697	-0.522	0.000518336746531044	0.00466847252984534	0.0184	0.0148	0.0162	0.0162	TRUE	0.4486
CNAG_02407	10603	7528	5226	5054	5828	3713	7519	9159	5913	5559	4636	4412	6199.75	7530	4869	0.647	-0.629	0.000535384304963873	0.00480287877812829	0.0308	0.0154	0.0236	0.0236	TRUE	0.1279
CNAG_00727	9870	5403	3733	3509	4828	2945	6999	6574	4224	3860	3841	3499	4832.75	5932	3733	0.629	-0.668	0.000536758443610422	0.00480884513152692	0.0329	0.0157	0.0266	0.0266	TRUE	0.7733
CNAG_05248	9470	6172	5653	4690	6780	4617	6715	7509	6396	5159	5394	5486	6109.93	6873	5346	0.778	-0.362	0.000547878024745852	0.00489553196815068	0.0037	0.0154	0.0078	0.0078	TRUE	0.0794
CNAG_00883	1929	669	637	456	721	458	1368	814	721	502	574	544	753.66	968	540	0.557	-0.844	0.000549431331182633	0.00490295169484292	0.0655	0.0216	0.0415	0.0415	TRUE	1.5838
CNAG_02361	5444	2608	2491	2100	3042	1901	3860	3173	2819	2310	2420	2259	2806.81	3284	2330	0.709	-0.496	0.000559797405184803	0.00497295169828773	0.0131	0.0165	0.0145	0.0145	TRUE	0.289
CNAG_03261	7299	4293	4538	3982	5255	3550	5176	5223	5135	4380	4181	4218	4718.75	5178	4260	0.823	-0.282	0.000560208654894106	0.00497295169828773	1e-04	0.0157	0.0046	0.0046	TRUE	0.0074
CNAG_02690	7579	3948	3105	3082	3513	2076	5374	4803	3513	3390	2795	2467	3723.78	4563	2884	0.632	-0.662	0.000562187910286345	0.00498399791838169	0.0346	0.016	0.0263	0.0263	TRUE	0.414
CNAG_07547	3010	2485	3356	1858	2116	1399	2134	3023	3797	2044	1683	1662	2390.76	2985	1796	0.602	-0.732	0.000567124225284313	0.00502119646981489	0.0453	0.0168	0.0321	0.0321	TRUE	0.1432
CNAG_01495	2865	2017	1743	1426	1987	1370	2032	2454	1972	1569	1581	1628	1872.5	2153	1593	0.74	-0.434	0.000568257320467818	0.00502466903182887	0.0068	0.0174	0.0109	0.0109	TRUE	0.1797
CNAG_06106	17935	9802	10411	8641	12943	7848	12718	11926	11780	9505	10297	9325	10925.07	12141	9709	0.8	-0.322	0.000582171494203569	0.00514099879386537	0.0021	0.0151	0.0062	0.0062	TRUE	0.0344
CNAG_01428	63970	35574	35180	32785	39022	26437	45363	43281	39805	36062	31044	31413	37828.14	42816	32840	0.767	-0.383	0.000585096592291785	0.0051562561441516	0.0057	0.0147	0.0089	0.0089	TRUE	0.0902
CNAG_00040	10003	7018	6308	4982	7598	4745	7093	8538	7137	5480	6045	5638	6655.33	7589	5721	0.754	-0.407	0.000592048581494753	0.00519440294915578	0.0069	0.0154	0.01	0.01	TRUE	0.1456
CNAG_02542	50772	17409	13056	10881	16842	10381	36004	21181	14773	11969	13399	12335	18276.57	23986	12568	0.524	-0.933	0.00060874980263596	0.00532028500190345	0.1047	0.0149	0.0533	0.0533	TRUE	0.3755
CNAG_03376	6344	3654	2663	2483	3353	2148	4499	4446	3013	2731	2667	2552	3318.08	3986	2650	0.665	-0.589	0.000610688015363249	0.00532481274402072	0.0225	0.0162	0.021	0.021	TRUE	0.5535
CNAG_06730	16437	10099	9488	8519	11455	7749	11656	12287	10735	9371	9113	9208	10394.92	11559	9231	0.799	-0.325	0.000616781725254477	0.00535597139651199	0.0022	0.0151	0.0064	0.0064	TRUE	0.0474
CNAG_04163	35759	16286	10778	11788	10816	7988	25358	19814	12195	12966	8605	9492	14738.29	19122	10354	0.541	-0.885	0.000622362766815934	0.00538815093777454	0.0844	0.0149	0.0482	0.0482	TRUE	0.1705
CNAG_03459	14039	8692	8912	7493	10598	7190	9955	10575	10084	8242	8431	8543	9305.15	10205	8405	0.824	-0.28	0.000632178558486814	0.00542027178717771	5e-04	0.0151	0.0047	0.0047	TRUE	0.0123
CNAG_03769	37718	22668	20659	19073	25067	16598	26747	27579	23375	20980	19942	19722	23057.49	25900	20215	0.78	-0.358	0.000667660621087754	0.00568853559323762	0.0042	0.0148	0.0079	0.0079	TRUE	0.0889
CNAG_00418	25023	17701	17624	14556	18088	12500	17744	21536	19941	16011	14390	14853	17412.57	19740	15085	0.764	-0.388	0.000681865625229754	0.00578775052604279	0.0061	0.0149	0.0093	0.0093	TRUE	0.0959
CNAG_03678	1701	1056	1040	779	1194	828	1206	1285	1177	857	950	984	1076.39	1223	930	0.761	-0.394	0.000681527103471951	0.00578775052604279	0.0021	0.0195	0.0087	0.0087	TRUE	0.0557
CNAG_06884	3114	2296	1925	1680	2032	1406	2208	2793	2178	1848	1617	1671	2052.48	2393	1712	0.715	-0.483	0.000692524414595027	0.00586354629186451	0.0123	0.0172	0.0141	0.0141	TRUE	0.2575
CNAG_05524	3135	1746	1734	1442	2066	1434	2223	2124	1962	1586	1644	1704	1873.84	2103	1645	0.782	-0.356	0.00069388573601053	0.00586774695963019	0.0022	0.0174	0.0074	0.0074	TRUE	0.0416
CNAG_05792	7889	5357	5746	4605	5913	3774	5594	6518	6501	5065	4704	4484	5477.86	6204	4751	0.766	-0.385	0.000713871188597981	0.00601425391437454	0.0053	0.0155	0.0091	0.0091	TRUE	0.0909
CNAG_02094	8840	5837	5523	4255	6503	4470	6269	7102	6249	4680	5173	5311	5797.43	6540	5055	0.773	-0.371	0.000726287636233737	0.00609614201601139	0.0047	0.0155	0.0085	0.0085	TRUE	0.0686
CNAG_07741	4600	2618	2381	2187	2897	1857	3262	3185	2694	2406	2305	2207	2676.35	3047	2306	0.756	-0.403	0.00073283349572867	0.00613589724448375	0.0055	0.0166	0.0099	0.0099	TRUE	0.1243
CNAG_02167	3848	2476	2269	1877	2720	1861	2729	3012	2567	2065	2164	2211	2458.05	2769	2147	0.775	-0.367	0.000742434362516804	0.00620861879973978	0.0033	0.0167	0.0081	0.0081	TRUE	0.0705
CNAG_03142	97442	33001	29085	27306	29910	20990	69099	40151	32909	30036	23795	24941	36821.65	47386	26257	0.554	-0.852	0.000744853722895366	0.00621761528319604	0.0896	0.0147	0.0459	0.0459	TRUE	0.998
CNAG_00659	939	440	494	348	551	346	666	535	559	383	438	411	498.73	587	411	0.699	-0.516	0.000754105725337195	0.00627002480113977	0.0078	0.0252	0.0148	0.0148	TRUE	0.1701
CNAG_01986	5827	3814	3292	3002	3795	2606	4132	4640	3725	3302	3019	3097	3652.49	4166	3139	0.754	-0.408	0.000752625191667541	0.00627002480113977	0.0067	0.016	0.0103	0.0103	TRUE	0.1199
CNAG_03649	1773	994	1130	918	1244	804	1257	1209	1279	1010	990	955	1116.66	1248	985	0.789	-0.342	0.000754399917093785	0.00627002480113977	0	0.0193	0.0065	0.0065	TRUE	0.0087
CNAG_02893	670	500	492	385	412	247	475	608	557	423	328	293	447.48	547	348	0.638	-0.649	0.000763656559140993	0.0063240900341208	0.0227	0.0264	0.0244	0.0244	TRUE	0.4
