Id	WT30_a	WT30_b	WT30_c	WTST30_a	WTST30_b	WTST30_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WTST30_a	norm.WTST30_b	norm.WTST30_c	baseMean	WT	WTST30	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_08000	95	48	51	56	59	40	37	32	32	92	112	82	64.26	34	95	2.847	1.509	9.42627433546678e-07	3.79120837812809e-06	0	0.0874	0.0503	0.0503	TRUE	0.1816
CNAG_00555	2240	1074	1153	710	642	633	862	714	713	1169	1214	1295	994.33	763	1226	1.605	0.682	9.73000948319765e-07	3.90179137678287e-06	0.007	0.019	0.0129	0.0129	TRUE	0.1572
CNAG_04215	18350	9631	10049	5969	5661	4386	7058	6406	6211	9825	10702	8974	8195.84	6558	9834	1.499	0.584	9.77864553827326e-07	3.91665962251051e-06	0.006	0.0149	0.0101	0.0101	TRUE	0.0727
CNAG_07659	6541	4212	4178	3031	2201	1794	2516	2801	2582	4989	4161	3670	3453.32	2633	4273	1.624	0.699	9.85523110058958e-07	3.94500302236832e-06	0.0133	0.0157	0.0144	0.0144	TRUE	0.2551
CNAG_05324	14	12	23	32	27	22	5	8	14	53	51	45	29.38	9	50	5.5	2.459	9.94697647625889e-07	3.97234293338871e-06	0.0633	0.1742	0.1331	0.1331	TRUE	1.0577
CNAG_01731	946	755	737	527	394	363	364	502	456	867	745	743	612.75	441	785	1.786	0.837	1.02214425301737e-06	4.07235250011684e-06	0.0164	0.022	0.0193	0.0193	TRUE	0.2839
CNAG_04631	1171	742	628	415	410	405	450	494	388	683	775	829	603.14	444	762	1.715	0.778	1.0274005346147e-06	4.09088920275197e-06	0.0102	0.0221	0.0164	0.0164	TRUE	0.1409
CNAG_05924	161	101	131	105	80	75	62	67	81	173	151	153	114.6	70	159	2.283	1.191	1.0313254158994e-06	4.10410589756328e-06	0	0.0553	0.0331	0.0331	TRUE	0.1874
CNAG_05261	1758	1202	1326	800	644	560	676	799	820	1317	1218	1146	995.87	765	1227	1.606	0.683	1.07220398873164e-06	4.26177503321663e-06	0.0072	0.019	0.013	0.013	TRUE	0.1274
CNAG_07766	1002	678	648	406	356	321	385	451	401	668	673	657	539.15	412	666	1.617	0.694	1.0815321116233e-06	4.29633242700533e-06	0.0026	0.023	0.0125	0.0125	TRUE	0.0783
CNAG_06193	3609	2284	1979	1492	1199	964	1388	1519	1223	2456	2267	1972	1804.2	1377	2232	1.622	0.697	1.0828918004458e-06	4.29921366820221e-06	0.0109	0.0169	0.0141	0.0141	TRUE	0.1232
CNAG_02860	26263	15719	15771	8807	7577	6572	10101	10455	9748	14496	14325	13446	12095.05	10101	14089	1.395	0.48	1.14015093114726e-06	4.51595725329339e-06	0.0013	0.0147	0.0069	0.0069	TRUE	0.0194
CNAG_04097	215	165	172	126	110	103	83	110	106	207	208	211	154.14	100	209	2.105	1.074	1.14248871310059e-06	4.52257360320251e-06	0	0.0448	0.0279	0.0279	TRUE	0.261
CNAG_05358	116	24	13	66	80	61	45	16	8	109	151	125	75.55	23	128	5.504	2.46	1.17070672156827e-06	4.62886782501062e-06	0.3294	0.0765	0.1655	0.1655	TRUE	3.5166
CNAG_02598	254	131	180	131	100	102	98	87	111	216	189	209	151.57	99	205	2.072	1.051	1.26434067572702e-06	4.99326151480303e-06	0	0.0453	0.0266	0.0266	TRUE	0.1254
CNAG_06396	4219	1140	1059	2196	2298	2468	1623	758	655	3614	4344	5049	2673.97	1012	4336	4.284	2.099	1.27210316652878e-06	5.02099193917621e-06	0.1348	0.0161	0.0583	0.1348	TRUE	0.9644
CNAG_07524	3588	2440	2435	1354	1199	1074	1380	1623	1505	2229	2267	2197	1866.77	1503	2231	1.485	0.571	1.29244279699495e-06	5.09830316369895e-06	0.0033	0.0168	0.0094	0.0094	TRUE	0.0628
CNAG_05678	1533	977	1174	728	590	466	590	650	726	1198	1115	953	872.02	655	1089	1.665	0.736	1.331907748079e-06	5.24787140042522e-06	0.0101	0.0197	0.0154	0.0154	TRUE	0.1376
CNAG_07948	145	105	151	103	90	95	56	70	93	170	170	194	125.5	73	178	2.449	1.292	1.37041637392383e-06	5.3933285517316e-06	0.031	0.0517	0.0426	0.0426	TRUE	0.6072
CNAG_05255	2458	1587	1539	991	802	676	945	1056	951	1631	1516	1383	1247.09	984	1510	1.536	0.619	1.45017137982138e-06	5.69728199481129e-06	0.0041	0.0181	0.011	0.011	TRUE	0.0637
CNAG_01539	18770	12506	12867	7559	5923	5321	7219	8318	7953	12442	11198	10887	9669.32	7830	11509	1.47	0.556	1.47903878555152e-06	5.8039640125551e-06	0.0049	0.0148	0.0095	0.0095	TRUE	0.0615
CNAG_05453	187	131	184	124	106	103	72	87	114	204	200	211	148	91	205	2.265	1.179	1.50067450219231e-06	5.88205384693887e-06	0.0232	0.046	0.0357	0.0357	TRUE	0.5076
CNAG_04102	270	278	358	249	207	211	104	185	221	410	391	432	290.48	170	411	2.426	1.279	1.53727860788289e-06	6.01161980705273e-06	0.0707	0.0305	0.0471	0.0471	TRUE	1.3826
CNAG_00070	3287	1501	1553	1116	991	796	1264	998	960	1837	1874	1629	1426.9	1074	1780	1.656	0.728	1.55455138503675e-06	6.07566017093081e-06	0.0135	0.0176	0.0157	0.0157	TRUE	0.2933
CNAG_01186	4875	3096	2990	1801	1485	1305	1875	2059	1848	2964	2807	2670	2370.67	1927	2814	1.461	0.547	1.6162394828552e-06	6.30221805253722e-06	0.0025	0.0163	0.0089	0.0089	TRUE	0.0431
CNAG_03126	623	621	627	469	358	334	240	413	388	772	677	683	528.72	347	711	2.055	1.039	1.63468416465423e-06	6.37047417128333e-06	0.043	0.0232	0.0318	0.0318	TRUE	0.8875
CNAG_06245	99	92	126	99	81	83	38	61	78	163	153	170	110.51	59	162	2.763	1.466	1.65789380323048e-06	6.45721051982355e-06	0.0574	0.0568	0.057	0.057	TRUE	1.0809
CNAG_04837	50	21	21	44	38	21	19	14	13	72	72	43	38.9	15	62	4.026	2.009	1.67149399848997e-06	6.50644160124441e-06	0	0.1351	0.0944	0.0944	TRUE	0.4856
CNAG_04768	1502	936	1105	584	547	464	578	623	683	961	1034	949	804.65	628	981	1.565	0.646	1.68204086431602e-06	6.5437376219688e-06	0.0039	0.0201	0.0117	0.0117	TRUE	0.0711
CNAG_06494	5439	2467	1677	1726	1844	1956	2092	1641	1037	2841	3486	4002	2516.37	1590	3443	2.165	1.114	1.72083465839072e-06	6.69081840499937e-06	0.0691	0.0162	0.0386	0.0386	TRUE	0.5296
CNAG_06448	311	246	178	178	140	127	120	164	110	293	265	260	201.79	131	273	2.086	1.06	1.73537236330978e-06	6.73960945911198e-06	0.0204	0.0376	0.0299	0.0299	TRUE	0.4995
CNAG_02526	1554	915	379	733	684	610	598	609	234	1206	1293	1248	864.69	480	1249	2.6	1.379	1.73838465224847e-06	6.74744145950051e-06	0.126	0.0197	0.0586	0.0586	TRUE	2.3742
CNAG_06929	3188	2091	2147	1238	1025	906	1226	1391	1327	2038	1938	1854	1628.84	1315	1943	1.479	0.565	1.74218857590093e-06	6.75833542008046e-06	0.0027	0.0172	0.0094	0.0094	TRUE	0.0428
CNAG_05733	1827	1141	1226	758	701	496	703	759	758	1248	1325	1015	967.84	740	1196	1.618	0.694	1.77210954675351e-06	6.86654453879274e-06	0.0084	0.0192	0.0141	0.0141	TRUE	0.2035
CNAG_01706	138	68	87	75	59	64	53	45	54	123	112	131	86.33	51	122	2.4	1.263	1.80229748142005e-06	6.97952573233354e-06	0	0.0687	0.0374	0.0374	TRUE	0.0777
CNAG_01815	1644	1050	1067	709	558	457	632	698	660	1167	1055	935	857.84	663	1052	1.589	0.668	1.8137222137084e-06	7.01975753415297e-06	0.0055	0.0198	0.0128	0.0128	TRUE	0.1101
CNAG_03197	273	147	169	126	111	92	105	98	104	207	210	188	152.12	102	202	1.971	0.979	1.81836397537898e-06	7.03370585681698e-06	0	0.0452	0.023	0.023	TRUE	0.0328
CNAG_03420	4173	2150	1806	1356	1246	1158	1605	1430	1116	2232	2356	2369	1851.33	1384	2319	1.675	0.744	1.84688088003889e-06	7.13586757355963e-06	0.0157	0.0168	0.0169	0.0169	TRUE	0.346
CNAG_00759	33	31	42	46	40	32	13	21	26	76	76	65	46.01	20	72	3.711	1.892	1.855124398114e-06	7.16363421425559e-06	0.044	0.1164	0.0865	0.0865	TRUE	0.8946
CNAG_06904	668	258	289	230	246	193	257	172	179	379	465	395	307.61	203	413	2.032	1.023	1.87194501711435e-06	7.22447117368107e-06	0.0296	0.0296	0.0296	0.0296	TRUE	0.6622
CNAG_00389	2218	1170	1326	729	640	592	853	778	820	1200	1210	1211	1011.98	817	1207	1.477	0.562	1.89457122909344e-06	7.30347509645407e-06	0	0.0189	0.0089	0.0089	TRUE	0.0206
CNAG_07980	147	84	116	95	84	59	57	56	72	156	159	121	103.33	62	145	2.376	1.249	1.90623176811508e-06	7.34424826180551e-06	0.0096	0.0598	0.0387	0.0387	TRUE	0.2077
CNAG_00932	4121	1216	1314	1253	1326	1324	1585	809	812	2062	2507	2709	1747.33	1069	2426	2.268	1.181	1.96202087138994e-06	7.55060502294697e-06	0.0958	0.017	0.0438	0.0438	TRUE	2.1731
CNAG_05970	756	448	541	327	284	229	291	298	334	538	537	469	411.13	308	515	1.675	0.744	1.98113089773965e-06	7.61982071168083e-06	0.0033	0.0257	0.0149	0.0149	TRUE	0.0668
CNAG_04898	308	149	152	124	117	101	118	99	94	204	221	207	157.24	104	211	2.021	1.015	2.06082617884092e-06	7.91735771768988e-06	0	0.0442	0.0259	0.0259	TRUE	0.1784
CNAG_02498	3107	1923	1899	1072	961	833	1195	1279	1174	1764	1817	1704	1488.88	1216	1762	1.449	0.535	2.08331527512246e-06	7.99922244731157e-06	9e-04	0.0175	0.0084	0.0084	TRUE	0.0246
CNAG_06032	1047	471	621	358	325	338	403	313	384	589	614	692	499.17	367	632	1.719	0.782	2.11208234314515e-06	8.10049917345483e-06	0.0104	0.0237	0.0174	0.0174	TRUE	0.187
CNAG_07407	223	151	169	111	115	95	86	100	104	183	217	194	147.52	97	198	2.05	1.036	2.17789692511515e-06	8.34347510542984e-06	0	0.0461	0.0269	0.0269	TRUE	0.1195
CNAG_01002	683	537	634	359	349	302	263	357	392	591	660	618	480.05	337	623	1.851	0.888	2.19489503509465e-06	8.403843871659e-06	0.0218	0.0241	0.023	0.023	TRUE	0.4571
CNAG_03211	74	52	97	91	73	49	28	35	60	150	138	100	85.17	41	129	3.181	1.669	2.27115958250052e-06	8.68113282042077e-06	0.0852	0.0695	0.0759	0.0759	TRUE	1.4565
CNAG_00272	2401	1877	1662	1048	880	879	923	1248	1027	1725	1664	1798	1397.69	1066	1729	1.623	0.698	2.40271002990111e-06	9.16844925261253e-06	0.0117	0.0177	0.015	0.015	TRUE	0.2683
CNAG_06762	1560	818	1142	595	542	483	600	544	706	979	1025	988	807.02	617	997	1.617	0.694	2.40478258358853e-06	9.17038600518427e-06	0.0083	0.0201	0.0142	0.0142	TRUE	0.189
CNAG_04495	279	305	379	338	269	169	107	203	234	556	509	346	325.85	181	470	2.602	1.379	2.44090477428429e-06	9.2880469709852e-06	0.1043	0.0287	0.0582	0.0582	TRUE	1.4931
CNAG_06999	2271	1280	931	770	769	710	873	851	575	1267	1454	1453	1079.01	766	1391	1.813	0.858	2.51358296259663e-06	9.55387085671194e-06	0.0282	0.0187	0.0229	0.0229	TRUE	0.5698
CNAG_05910	215	165	258	162	144	140	83	110	159	267	272	286	196.2	117	275	2.354	1.235	2.61636841084186e-06	9.9167386578721e-06	0.0517	0.0382	0.044	0.044	TRUE	1.0777
CNAG_00036	3244	1991	1528	1090	1058	1172	1248	1324	944	1794	2000	2398	1618.08	1172	2064	1.76	0.816	2.65033236078549e-06	1.00286445611632e-05	0.0247	0.0172	0.021	0.021	TRUE	0.3477
CNAG_05141	2194	1192	1293	710	633	585	844	793	799	1169	1197	1197	999.68	812	1188	1.462	0.547	2.66341735683456e-06	1.00725331625379e-05	0	0.019	0.0087	0.0087	TRUE	0.0146
CNAG_05427	3	1	1	10	15	7	1	1	1	16	28	14	10.26	1	19	23.147	4.533	2.75942849864832e-06	1.03941445746311e-05	0	0.4721	0.3121	0.3121	TRUE	0.5263
CNAG_06573	1398	688	784	462	426	372	538	458	485	760	805	761	634.46	494	775	1.57	0.651	2.7598483505468e-06	1.03941445746311e-05	0.0033	0.0217	0.0121	0.0121	TRUE	0.0762
CNAG_04246	157	74	106	102	77	55	60	49	66	168	146	113	100.18	58	142	2.436	1.285	2.76916094519778e-06	1.04201020131068e-05	0.0164	0.0612	0.0429	0.0429	TRUE	0.1497
CNAG_04225	240	191	229	147	152	116	92	127	142	242	287	237	187.92	120	255	2.133	1.093	2.85503656714225e-06	1.07143456333209e-05	0.0261	0.0393	0.0334	0.0334	TRUE	0.4929
CNAG_03024	4635	3090	2328	1674	1613	1409	1783	2055	1439	2755	3049	2883	2327.38	1759	2896	1.646	0.719	2.86689384770245e-06	1.07520418405531e-05	0.016	0.0163	0.0165	0.0165	TRUE	0.3061
CNAG_03613	429	353	422	280	244	191	165	235	261	461	461	391	328.93	220	438	1.995	0.996	2.92394964305718e-06	1.09599594751098e-05	0.0302	0.0286	0.0293	0.0293	TRUE	0.5826
CNAG_02977	4353	3043	2784	1585	1438	1366	1674	2024	1721	2609	2719	2795	2256.85	1806	2708	1.499	0.584	2.95011817409043e-06	1.10519352492044e-05	0.0054	0.0164	0.0108	0.0108	TRUE	0.1343
CNAG_03867	43	31	39	47	38	27	17	21	24	77	72	55	44.28	21	68	3.373	1.754	2.97403425042406e-06	1.11230850524966e-05	0	0.1204	0.0744	0.0744	TRUE	0.2552
CNAG_01603	2291	1003	1449	855	792	601	881	667	896	1407	1497	1230	1096.35	815	1378	1.691	0.758	2.9990840764514e-06	1.12044061665442e-05	0.0173	0.0186	0.018	0.018	TRUE	0.2986
CNAG_04717	74	54	78	71	57	45	28	36	48	117	108	92	71.55	37	106	2.838	1.505	3.01957817213539e-06	1.12747555220725e-05	0.0304	0.08	0.0587	0.0587	TRUE	0.5441
CNAG_07592	50	26	17	36	28	34	19	17	11	59	53	70	38.13	16	61	3.827	1.936	3.10708421620828e-06	1.15951044786583e-05	0	0.1375	0.0915	0.0915	TRUE	0.4983
CNAG_07872	111	63	76	55	62	60	43	42	47	91	117	123	77.01	44	110	2.506	1.325	3.17186678204636e-06	1.17978820976554e-05	0	0.0753	0.0436	0.0436	TRUE	0.2248
CNAG_06761	285	140	215	138	125	107	110	93	133	227	236	219	169.67	112	227	2.033	1.024	3.21331908668485e-06	1.19455092981148e-05	0.0113	0.042	0.0283	0.0283	TRUE	0.2799
CNAG_00359	735	422	627	376	319	252	283	281	388	619	603	516	448.07	317	579	1.83	0.872	3.22859585755708e-06	1.199572046418e-05	0.0196	0.0248	0.0228	0.0228	TRUE	0.4402
CNAG_05136	12504	7020	7004	3808	3434	3149	4809	4669	4329	6268	6492	6443	5501.66	4602	6401	1.391	0.476	3.33389312161005e-06	1.23666084757259e-05	0.0013	0.0151	0.0073	0.0073	TRUE	0.0329
CNAG_00430	111	60	112	92	65	64	43	40	69	151	123	131	92.85	51	135	2.68	1.422	3.39836451197997e-06	1.25988601190855e-05	0.042	0.0649	0.0552	0.0552	TRUE	0.9538
CNAG_02910	472	252	534	345	265	240	182	168	330	568	501	491	373.18	227	520	2.3	1.202	3.41517076474685e-06	1.26473291107592e-05	0.072	0.0269	0.0452	0.0452	TRUE	1.8308
CNAG_05790	2024	1197	1309	676	612	615	778	796	809	1113	1157	1258	985.27	794	1176	1.479	0.565	3.44159422547446e-06	1.27339596557384e-05	4e-04	0.0191	0.0095	0.0095	TRUE	0.0436
CNAG_04576	573	340	421	317	235	172	220	226	260	522	444	352	337.45	235	439	1.87	0.903	3.51277915196536e-06	1.29733538489751e-05	0.018	0.0282	0.024	0.024	TRUE	0.1341
CNAG_05693	483	401	481	326	273	211	186	267	297	537	516	432	372.36	250	495	1.987	0.99	3.61110467274868e-06	1.33292246008812e-05	0.0338	0.0269	0.0299	0.0299	TRUE	0.6115
CNAG_06503	26	14	13	25	21	21	10	9	8	41	40	43	25.19	9	41	4.503	2.171	3.76309144729825e-06	1.38751200970295e-05	0	0.2008	0.1066	0.1066	TRUE	0.0483
CNAG_06932	62	41	46	52	50	29	24	27	28	86	95	59	53.17	26	80	3.03	1.599	3.8278014844231e-06	1.40830676764036e-05	0	0.1027	0.0643	0.0643	TRUE	0.3629
CNAG_04282	839	478	477	289	290	243	323	318	295	476	548	497	409.42	312	507	1.624	0.7	3.84917949532947e-06	1.41540365924296e-05	0	0.0258	0.0138	0.0138	TRUE	0.057
CNAG_03727	8546	4711	3402	2900	2633	2500	3287	3133	2103	4773	4978	5115	3898.15	2841	4955	1.744	0.802	3.85270304366195e-06	1.41593104809637e-05	0.0259	0.0155	0.0215	0.0215	TRUE	0.6289
CNAG_03784	71	31	41	45	42	33	27	21	25	74	79	68	49.04	24	74	3.001	1.585	3.89659780304454e-06	1.43128690033782e-05	0	0.1101	0.0612	0.0612	TRUE	0.1294
CNAG_06238	8733	4606	2479	3226	2898	3275	3359	3063	1532	5310	5479	6701	4240.61	2651	5830	2.198	1.136	3.91848138675807e-06	1.43698854751404e-05	0.0896	0.0154	0.0434	0.0434	TRUE	1.6597
CNAG_00519	11906	6993	5562	4834	3379	3242	4579	4651	3438	7956	6388	6633	5607.62	4223	6992	1.656	0.728	3.99532343358456e-06	1.463584157265e-05	0.02	0.0151	0.0177	0.0177	TRUE	0.3223
CNAG_02774	1858	1451	1489	983	780	630	715	965	920	1618	1475	1289	1163.59	867	1461	1.688	0.755	4.01099489312243e-06	1.46853119344628e-05	0.0169	0.0183	0.0184	0.0184	TRUE	0.2889
CNAG_02349	675	427	372	252	234	223	260	284	230	415	442	456	347.83	258	438	1.697	0.763	4.0500803951073e-06	1.48204075797204e-05	0.0044	0.0278	0.0166	0.0166	TRUE	0.1006
CNAG_01477	5704	3661	3597	2164	1854	1478	2194	2435	2223	3562	3505	3024	2823.81	2284	3364	1.473	0.559	4.21466669387754e-06	1.53825721543899e-05	0.005	0.016	0.0102	0.0102	TRUE	0.0937
CNAG_05022	341	177	282	193	160	120	131	118	174	318	302	246	214.81	141	289	2.05	1.036	4.24180570765538e-06	1.54552243445057e-05	0.0251	0.0362	0.0314	0.0314	TRUE	0.4603
CNAG_07475	73	15	13	44	51	32	28	10	8	72	96	65	46.73	15	78	4.964	2.312	4.32902645744683e-06	1.5756075350224e-05	0.215	0.1148	0.153	0.153	TRUE	4.0277
CNAG_06135	329	236	228	169	145	117	127	157	141	278	274	239	202.68	142	264	1.873	0.905	4.34250740983535e-06	1.57942746827574e-05	0.0053	0.0375	0.0225	0.0225	TRUE	0.1026
CNAG_04047	692	447	514	305	253	229	266	297	318	502	478	469	388.33	294	483	1.648	0.72	4.42642570099142e-06	1.60846578957742e-05	0.0036	0.0264	0.0149	0.0149	TRUE	0.0833
CNAG_02734	43	20	20	28	25	35	17	13	12	46	47	72	34.53	14	55	3.862	1.949	4.77822256649128e-06	1.72888490833483e-05	0	0.1504	0.0946	0.0946	TRUE	0.4353
CNAG_07392	780	298	403	267	234	304	300	198	249	439	442	622	375.19	249	501	2.005	1.004	4.87976451846994e-06	1.76186276727069e-05	0.0381	0.0268	0.0318	0.0318	TRUE	0.4893
CNAG_04521	517	269	310	218	192	141	199	179	192	359	363	288	263.27	190	337	1.775	0.828	4.91040904620198e-06	1.77198307274285e-05	0.003	0.0321	0.0195	0.0195	TRUE	0.163
CNAG_04331	80	18	9	60	47	37	31	12	6	99	89	76	51.94	16	88	5.337	2.416	4.9907233742078e-06	1.79904959079821e-05	0.298	0.1048	0.1745	0.1745	TRUE	4.0079
CNAG_06074	4545	2425	2025	1443	1282	1376	1748	1613	1252	2375	2424	2815	2037.77	1538	2538	1.65	0.722	5.29283076441031e-06	1.90491312216721e-05	0.0177	0.0166	0.0176	0.0176	TRUE	0.3204
CNAG_03858	11283	8205	8620	4724	3887	3643	4340	5457	5328	7775	7349	7453	6283.69	5042	7526	1.493	0.578	5.30497367623273e-06	1.90826998958754e-05	0.0075	0.015	0.0115	0.0115	TRUE	0.182
CNAG_04003	2040	1478	1498	861	749	644	785	983	926	1417	1416	1318	1140.72	898	1384	1.543	0.626	5.56255917122086e-06	1.99563067778527e-05	0.0072	0.0184	0.0127	0.0127	TRUE	0.1499
CNAG_03960	3785	2399	2333	1274	1131	1043	1456	1596	1442	2097	2138	2134	1810.4	1498	2123	1.418	0.504	5.60821837421782e-06	2.01094687418382e-05	0.0014	0.0169	0.0082	0.0082	TRUE	0.0392
CNAG_05193	2699	1587	1524	944	773	695	1038	1056	942	1554	1461	1422	1245.44	1012	1479	1.462	0.548	5.80368769322976e-06	2.07773858938289e-05	0.0022	0.0181	0.0096	0.0096	TRUE	0.0436
CNAG_08027	1214	827	974	503	463	435	467	550	602	828	875	890	702.03	540	864	1.603	0.681	5.88154485643329e-06	2.10117182351336e-05	0.0085	0.021	0.0147	0.0147	TRUE	0.1715
CNAG_07921	1531	789	874	526	461	384	589	525	540	866	872	786	696.13	551	841	1.525	0.609	5.89227542317528e-06	2.10389623513482e-05	0.0023	0.021	0.0114	0.0114	TRUE	0.0437
CNAG_05303	585	368	308	228	218	179	225	245	190	375	412	366	302.29	220	384	1.748	0.805	6.10862042398291e-06	2.17541358977048e-05	0.0071	0.0298	0.0192	0.0192	TRUE	0.155
CNAG_05982	220	121	106	86	88	98	85	80	66	142	166	201	123.17	77	170	2.193	1.133	6.21516399750344e-06	2.20987231957402e-05	0.0144	0.0524	0.0362	0.0362	TRUE	0.1435
CNAG_04719	1114	590	687	391	349	300	428	392	425	644	660	614	527.11	415	639	1.539	0.622	6.24641914605312e-06	2.21982079458846e-05	0	0.0232	0.0115	0.0115	TRUE	0.0266
CNAG_05777	981	452	511	339	282	270	377	301	316	558	533	552	439.55	331	548	1.65	0.723	6.29487334636449e-06	2.23235775344386e-05	0.0069	0.025	0.0159	0.0159	TRUE	0.1803
CNAG_06375	358	228	271	161	146	137	138	152	168	265	276	280	213.03	153	274	1.801	0.849	6.29254383282553e-06	2.23235775344386e-05	0	0.0364	0.0202	0.0202	TRUE	0.0859
CNAG_00933	683	180	297	247	216	254	263	120	184	407	408	520	316.76	189	445	2.348	1.231	6.31545123195854e-06	2.23848394346146e-05	0.0812	0.0291	0.05	0.05	TRUE	0.712
CNAG_01472	2256	1262	1280	778	619	587	868	839	791	1281	1170	1201	1025	833	1217	1.462	0.548	6.63650153468409e-06	2.34859378070779e-05	0.0013	0.0189	0.0096	0.0096	TRUE	0.0249
CNAG_00581	27420	15053	12539	8916	7327	8012	10546	10012	7750	14675	13852	16392	12204.6	9436	14973	1.587	0.666	6.66978108078885e-06	2.35913916411827e-05	0.016	0.0147	0.0157	0.0157	TRUE	0.2986
CNAG_05167	26505	14727	11943	8587	7255	8412	10194	9795	7382	14134	13716	17211	12071.87	9124	15020	1.646	0.719	6.68704546443301e-06	2.36401184728547e-05	0.0218	0.0147	0.0183	0.0183	TRUE	0.3409
CNAG_03669	2747	2033	1865	1114	996	852	1057	1352	1153	1834	1883	1743	1503.53	1187	1820	1.534	0.618	6.73960583681869e-06	2.38135082148698e-05	0.0078	0.0174	0.0128	0.0128	TRUE	0.1781
CNAG_01977	40	40	44	52	40	31	15	27	27	86	76	63	48.97	23	75	3.295	1.72	6.82751963979679e-06	2.40864656943794e-05	0.0406	0.1102	0.0809	0.0809	TRUE	0.5654
CNAG_07356	12511	5039	5943	3751	3366	3209	4812	3351	3673	6174	6364	6566	5156.61	3945	6368	1.613	0.69	6.8480694068002e-06	2.41338358657748e-05	0.0191	0.0152	0.0167	0.0167	TRUE	0.4517
CNAG_01331	938	585	635	368	311	279	361	389	392	606	588	571	484.47	381	588	1.547	0.629	6.85495534374914e-06	2.41410656551826e-05	0	0.024	0.0118	0.0118	TRUE	0.0262
CNAG_07574	507	306	244	187	181	178	195	204	151	308	342	364	260.58	183	338	1.843	0.882	6.85724529824797e-06	2.41410656551826e-05	0.0128	0.0323	0.0234	0.0234	TRUE	0.2636
CNAG_07837	187	151	223	148	146	102	72	100	138	244	276	209	173.08	103	243	2.359	1.238	6.88311686905252e-06	2.42195654317596e-05	0.0572	0.0414	0.0481	0.0481	TRUE	0.5858
CNAG_04947	111	46	40	58	50	44	43	31	25	95	95	90	63	33	93	2.83	1.501	7.05009005921146e-06	2.47685123542126e-05	0.0273	0.0889	0.0622	0.0622	TRUE	0.7176
CNAG_00125	529	466	511	340	280	237	203	310	316	560	529	485	400.52	276	525	1.904	0.929	7.14330412795162e-06	2.50570248836067e-05	0.0306	0.026	0.0281	0.0281	TRUE	0.6479
CNAG_06704	420	390	564	337	302	278	162	259	349	555	571	569	410.66	257	565	2.207	1.142	7.15924770389196e-06	2.50999594874681e-05	0.07	0.0257	0.0439	0.0439	TRUE	0.5504
CNAG_05734	7453	4783	4428	2738	2426	1895	2866	3181	2737	4507	4586	3877	3625.79	2928	4323	1.477	0.563	7.25325355694468e-06	2.53901339645734e-05	0.0067	0.0156	0.011	0.011	TRUE	0.0983
CNAG_00937	12	13	15	25	20	17	5	9	9	41	38	35	22.71	8	38	5.168	2.37	7.33151009051342e-06	2.56508228618531e-05	0	0.2212	0.1397	0.1397	TRUE	0.7042
CNAG_00600	3922	2069	2698	1284	1232	1127	1508	1376	1668	2113	2329	2306	1883.42	1517	2249	1.482	0.568	7.3712181911823e-06	2.57598478965964e-05	0.0052	0.0168	0.011	0.011	TRUE	0.0902
CNAG_06723	15193	8340	8504	4490	4058	3834	5843	5547	5256	7390	7672	7844	6592.16	5549	7635	1.376	0.46	7.37407479997006e-06	2.57598478965964e-05	0.0016	0.015	0.0074	0.0074	TRUE	0.0265
CNAG_05296	2111	1078	1279	681	619	548	812	717	791	1121	1170	1121	955.29	773	1137	1.47	0.556	7.61616445335495e-06	2.65507955248902e-05	0.0019	0.0192	0.0099	0.0099	TRUE	0.0479
CNAG_00495	313	85	219	178	147	117	120	57	135	293	278	239	187.09	104	270	2.589	1.373	7.63291456902785e-06	2.65955074726487e-05	0.0964	0.0394	0.0617	0.0617	TRUE	1.6467
CNAG_02392	472	184	220	198	154	128	182	122	136	326	291	262	219.8	147	293	1.992	0.994	7.76347398682781e-06	2.69949015950395e-05	0.0244	0.0357	0.0306	0.0306	TRUE	0.5108
CNAG_00505	761	581	691	417	339	299	293	386	427	686	641	612	507.54	369	646	1.757	0.813	7.78453565528696e-06	2.70542554542973e-05	0.0195	0.0236	0.0217	0.0217	TRUE	0.3985
CNAG_03312	102	72	154	124	102	70	39	48	95	204	193	143	120.41	61	180	2.981	1.576	7.80685156443556e-06	2.71179052035776e-05	0.1225	0.0533	0.0798	0.0798	TRUE	2.3996
CNAG_06319	152	98	132	94	79	70	58	65	82	155	149	143	108.75	68	149	2.189	1.13	7.89423982992466e-06	2.73653520856263e-05	0	0.0575	0.0359	0.0359	TRUE	0.284
CNAG_01758	332	214	305	176	157	145	128	142	189	290	297	297	223.62	153	295	1.931	0.949	8.02025954781385e-06	2.77737858740595e-05	0.0187	0.0353	0.0276	0.0276	TRUE	0.4635
CNAG_00777	6143	3519	3191	1999	1749	1533	2363	2340	1972	3290	3307	3136	2734.79	2225	3244	1.458	0.544	8.24588935159525e-06	2.85405475667829e-05	0.0047	0.016	0.0103	0.0103	TRUE	0.1199
CNAG_02730	1730	954	1154	641	562	450	665	635	713	1055	1062	921	841.9	671	1013	1.51	0.595	8.73103764981473e-06	3.00876388270342e-05	0.003	0.0199	0.0116	0.0116	TRUE	0.0726
